Country,Year,Month,MonthStart,Region,DealerID,DealerName,DealerRating,MembershipTier,Channel,ProductCategory,UnitsSold,UnitPrice,GrossSales,DiscountRate,DiscountAmount,NetSales
United Kingdom,2022,12,2022-12-01,South West,D1012,South Dealer 2,4,Silver,Online,Home & Garden,64,73.67,4714.88,0.0451,212.48,4502.4
United Kingdom,2022,12,2022-12-01,South West,D1012,South Dealer 2,4,Silver,Wholesale,Clothing,111,29.72,3298.92,0.0688,227.0,3071.92
United Kingdom,2022,12,2022-12-01,South West,D1012,South Dealer 2,4,Silver,Retail,Grocery,453,8.13,3682.89,0.0758,279.24,3403.65
United Kingdom,2022,12,2022-12-01,South West,D1012,South Dealer 2,4,Silver,Wholesale,Beauty,167,17.08,2852.36,0.0538,153.47,2698.89
United Kingdom,2022,12,2022-12-01,South West,D1013,South Dealer 3,4,Silver,Retail,Electronics,30,267.33,8019.9,0.0467,374.73,7645.17
United Kingdom,2022,12,2022-12-01,South West,D1013,South Dealer 3,4,Silver,Online,Sports,51,54.78,2793.78,0.0545,152.14,2641.64
United Kingdom,2022,12,2022-12-01,South West,D1013,South Dealer 3,4,Silver,Online,Beauty,144,18.74,2698.56,0.0419,113.12,2585.44
United Kingdom,2022,12,2022-12-01,South West,D1014,South Dealer 4,3,Standard,Online,Home & Garden,52,73.06,3799.12,0.0237,90.17,3708.95
United Kingdom,2022,12,2022-12-01,South West,D1014,South Dealer 4,3,Standard,Retail,Clothing,58,33.15,1922.7,0.009,17.38,1905.32
United Kingdom,2022,12,2022-12-01,South West,D1014,South Dealer 4,3,Standard,Retail,Grocery,575,6.92,3979.0,0.0173,68.75,3910.25
United Kingdom,2022,12,2022-12-01,South West,D1015,South Dealer 5,3,Standard,Online,Clothing,64,30.19,1932.16,0.0123,23.72,1908.44
United Kingdom,2022,12,2022-12-01,South West,D1015,South Dealer 5,3,Standard,Retail,Sports,59,62.25,3672.75,0.0201,73.67,3599.08
United Kingdom,2022,12,2022-12-01,South West,D1015,South Dealer 5,3,Standard,Retail,Grocery,305,8.12,2476.6,0.0176,43.5,2433.1
United Kingdom,2022,12,2022-12-01,South West,D1015,South Dealer 5,3,Standard,Online,Beauty,115,19.49,2241.35,0.0217,48.61,2192.74
United Kingdom,2022,12,2022-12-01,East of England,D1016,East Dealer 1,4,Standard,Retail,Electronics,36,258.93,9321.48,0.0261,242.83,9078.65
United Kingdom,2022,12,2022-12-01,East of England,D1016,East Dealer 1,4,Standard,Online,Clothing,106,30.39,3221.34,0.0453,145.94,3075.4
United Kingdom,2022,12,2022-12-01,East of England,D1016,East Dealer 1,4,Standard,Wholesale,Grocery,443,7.31,3238.33,0.014,45.45,3192.88
United Kingdom,2022,12,2022-12-01,East of England,D1016,East Dealer 1,4,Standard,Retail,Beauty,144,19.48,2805.12,0.0238,66.85,2738.27
United Kingdom,2022,12,2022-12-01,East of England,D1017,East Dealer 2,3,Silver,Online,Electronics,27,239.23,6459.21,0.0271,174.74,6284.47
United Kingdom,2022,12,2022-12-01,East of England,D1017,East Dealer 2,3,Silver,Retail,Home & Garden,39,67.7,2640.3,0.0763,201.36,2438.94
United Kingdom,2022,12,2022-12-01,East of England,D1017,East Dealer 2,3,Silver,Online,Beauty,153,19.38,2965.14,0.054,159.99,2805.15
United Kingdom,2022,12,2022-12-01,East of England,D1018,East Dealer 3,3,Silver,Retail,Home & Garden,49,75.63,3705.87,0.046,170.58,3535.29
United Kingdom,2022,12,2022-12-01,East of England,D1018,East Dealer 3,3,Silver,Retail,Clothing,88,32.57,2866.16,0.1185,339.64,2526.52
United Kingdom,2022,12,2022-12-01,East of England,D1018,East Dealer 3,3,Silver,Online,Sports,74,56.09,4150.66,0.1233,511.61,3639.05
United Kingdom,2022,12,2022-12-01,East of England,D1018,East Dealer 3,3,Silver,Online,Grocery,447,8.22,3674.34,0.0697,256.23,3418.11
United Kingdom,2022,12,2022-12-01,East of England,D1019,East Dealer 4,3,Standard,Online,Electronics,25,252.9,6322.5,0.0299,189.21,6133.29
United Kingdom,2022,12,2022-12-01,East of England,D1019,East Dealer 4,3,Standard,Retail,Clothing,63,34.89,2198.07,0.0789,173.32,2024.75
United Kingdom,2022,12,2022-12-01,East of England,D1019,East Dealer 4,3,Standard,Retail,Sports,77,58.35,4492.95,0.0218,98.03,4394.92
United Kingdom,2022,12,2022-12-01,East of England,D1019,East Dealer 4,3,Standard,Retail,Beauty,149,20.03,2984.47,0.0445,132.82,2851.65
United Kingdom,2022,12,2022-12-01,East of England,D1020,East Dealer 5,4,Silver,Online,Electronics,28,241.99,6775.72,0.0464,314.38,6461.34
United Kingdom,2022,12,2022-12-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Home & Garden,38,70.0,2660.0,0.054,143.59,2516.41
United Kingdom,2022,12,2022-12-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Clothing,71,30.54,2168.34,0.0573,124.2,2044.14
United Kingdom,2022,12,2022-12-01,East of England,D1020,East Dealer 5,4,Silver,Online,Grocery,416,8.33,3465.28,0.0609,211.07,3254.21
United Kingdom,2022,12,2022-12-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Electronics,33,247.49,8167.17,0.0279,228.11,7939.06
United Kingdom,2022,12,2022-12-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Home & Garden,68,75.85,5157.8,0.042,216.79,4941.01
United Kingdom,2022,12,2022-12-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Clothing,104,32.3,3359.2,0.0348,116.85,3242.35
United Kingdom,2022,12,2022-12-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Sports,60,60.45,3627.0,0.0332,120.59,3506.41
United Kingdom,2022,12,2022-12-01,West Midlands,D1021,West Dealer 1,5,Standard,Online,Grocery,506,7.7,3896.2,0.025,97.4,3798.8
United Kingdom,2022,12,2022-12-01,West Midlands,D1021,West Dealer 1,5,Standard,Online,Beauty,141,17.44,2459.04,0.0324,79.68,2379.36
United Kingdom,2022,12,2022-12-01,West Midlands,D1022,West Dealer 2,5,Standard,Retail,Electronics,33,237.71,7844.43,0.0234,183.22,7661.21
United Kingdom,2022,12,2022-12-01,West Midlands,D1022,West Dealer 2,5,Standard,Online,Home & Garden,68,68.26,4641.68,0.0138,63.93,4577.75
United Kingdom,2022,12,2022-12-01,West Midlands,D1022,West Dealer 2,5,Standard,Retail,Clothing,89,32.43,2886.27,0.037,106.9,2779.37
United Kingdom,2022,12,2022-12-01,West Midlands,D1022,West Dealer 2,5,Standard,Retail,Sports,85,53.64,4559.4,0.0958,436.57,4122.83
United Kingdom,2022,12,2022-12-01,West Midlands,D1022,West Dealer 2,5,Standard,Wholesale,Beauty,175,17.97,3144.75,0.0231,72.5,3072.25
United Kingdom,2022,12,2022-12-01,West Midlands,D1023,West Dealer 3,4,Platinum,Online,Electronics,29,261.16,7573.64,0.1319,998.93,6574.71
United Kingdom,2022,12,2022-12-01,West Midlands,D1023,West Dealer 3,4,Platinum,Retail,Clothing,70,32.91,2303.7,0.1328,305.84,1997.86
United Kingdom,2022,12,2022-12-01,West Midlands,D1023,West Dealer 3,4,Platinum,Online,Sports,67,59.48,3985.16,0.1263,503.36,3481.8
United Kingdom,2022,12,2022-12-01,West Midlands,D1023,West Dealer 3,4,Platinum,Online,Grocery,472,8.2,3870.4,0.1339,518.44,3351.96
United Kingdom,2022,12,2022-12-01,West Midlands,D1023,West Dealer 3,4,Platinum,Wholesale,Beauty,166,17.93,2976.38,0.1251,372.49,2603.89
United Kingdom,2022,12,2022-12-01,West Midlands,D1024,West Dealer 4,4,Gold,Retail,Electronics,31,263.38,8164.78,0.0866,707.26,7457.52
United Kingdom,2022,12,2022-12-01,West Midlands,D1024,West Dealer 4,4,Gold,Wholesale,Home & Garden,63,59.07,3721.41,0.0893,332.48,3388.93
United Kingdom,2022,12,2022-12-01,West Midlands,D1024,West Dealer 4,4,Gold,Online,Clothing,78,30.65,2390.7,0.0823,196.76,2193.94
United Kingdom,2022,12,2022-12-01,West Midlands,D1024,West Dealer 4,4,Gold,Retail,Grocery,539,8.29,4468.31,0.0691,308.89,4159.42
United Kingdom,2022,12,2022-12-01,West Midlands,D1025,West Dealer 5,3,Standard,Retail,Home & Garden,54,74.34,4014.36,0.0251,100.83,3913.53
United Kingdom,2022,12,2022-12-01,West Midlands,D1025,West Dealer 5,3,Standard,Wholesale,Clothing,59,28.77,1697.43,0.0055,9.3,1688.13
United Kingdom,2022,12,2022-12-01,West Midlands,D1025,West Dealer 5,3,Standard,Wholesale,Grocery,295,7.18,2118.1,0.0259,54.76,2063.34
United Kingdom,2022,12,2022-12-01,West Midlands,D1025,West Dealer 5,3,Standard,Retail,Beauty,164,20.18,3309.52,0.0137,45.42,3264.1
United Kingdom,2022,12,2022-12-01,East Midlands,D1026,East Dealer 1,2,Standard,Online,Electronics,34,234.35,7967.9,0.0131,104.63,7863.27
United Kingdom,2022,12,2022-12-01,East Midlands,D1026,East Dealer 1,2,Standard,Wholesale,Sports,53,49.93,2646.29,0.0228,60.37,2585.92
United Kingdom,2022,12,2022-12-01,East Midlands,D1026,East Dealer 1,2,Standard,Wholesale,Grocery,436,7.24,3156.64,0.0227,71.68,3084.96
United Kingdom,2022,12,2022-12-01,East Midlands,D1027,East Dealer 2,3,Gold,Retail,Electronics,33,271.6,8962.8,0.1173,1051.56,7911.24
United Kingdom,2022,12,2022-12-01,East Midlands,D1027,East Dealer 2,3,Gold,Wholesale,Home & Garden,67,68.92,4617.64,0.0998,460.81,4156.83
United Kingdom,2022,12,2022-12-01,East Midlands,D1027,East Dealer 2,3,Gold,Wholesale,Beauty,119,18.42,2191.98,0.0772,169.24,2022.74
United Kingdom,2022,12,2022-12-01,East Midlands,D1028,East Dealer 3,3,Silver,Retail,Home & Garden,86,80.98,6964.28,0.0626,436.17,6528.11
United Kingdom,2022,12,2022-12-01,East Midlands,D1028,East Dealer 3,3,Silver,Retail,Sports,69,57.6,3974.4,0.0547,217.28,3757.12
United Kingdom,2022,12,2022-12-01,East Midlands,D1028,East Dealer 3,3,Silver,Retail,Grocery,468,8.76,4099.68,0.0278,114.0,3985.68
United Kingdom,2022,12,2022-12-01,East Midlands,D1028,East Dealer 3,3,Silver,Online,Beauty,181,17.3,3131.3,0.064,200.54,2930.76
United Kingdom,2022,12,2022-12-01,East Midlands,D1029,East Dealer 4,4,Standard,Retail,Electronics,37,237.17,8775.29,0.0356,312.52,8462.77
United Kingdom,2022,12,2022-12-01,East Midlands,D1029,East Dealer 4,4,Standard,Retail,Home & Garden,75,66.1,4957.5,0.0467,231.71,4725.79
United Kingdom,2022,12,2022-12-01,East Midlands,D1029,East Dealer 4,4,Standard,Wholesale,Clothing,107,27.73,2967.11,0.0928,275.25,2691.86
United Kingdom,2022,12,2022-12-01,East Midlands,D1029,East Dealer 4,4,Standard,Retail,Sports,85,55.96,4756.6,0.0254,120.73,4635.87
United Kingdom,2022,12,2022-12-01,East Midlands,D1029,East Dealer 4,4,Standard,Retail,Grocery,342,7.4,2530.8,0.0418,105.82,2424.98
United Kingdom,2022,12,2022-12-01,East Midlands,D1029,East Dealer 4,4,Standard,Online,Beauty,137,18.18,2490.66,0.0173,43.05,2447.61
United Kingdom,2022,12,2022-12-01,East Midlands,D1030,East Dealer 5,4,Silver,Retail,Home & Garden,68,80.68,5486.24,0.0705,386.87,5099.37
United Kingdom,2022,12,2022-12-01,East Midlands,D1030,East Dealer 5,4,Silver,Online,Sports,100,53.73,5373.0,0.0569,305.49,5067.51
United Kingdom,2022,12,2022-12-01,East Midlands,D1030,East Dealer 5,4,Silver,Wholesale,Grocery,485,7.47,3622.95,0.06,217.38,3405.57
United Kingdom,2022,12,2022-12-01,East Midlands,D1030,East Dealer 5,4,Silver,Retail,Beauty,166,21.5,3569.0,0.0541,192.98,3376.02
United Kingdom,2022,12,2022-12-01,North West,D1031,North Dealer 1,3,Gold,Online,Electronics,27,255.35,6894.45,0.0566,390.23,6504.22
United Kingdom,2022,12,2022-12-01,North West,D1031,North Dealer 1,3,Gold,Retail,Home & Garden,59,72.3,4265.7,0.0748,319.16,3946.54
United Kingdom,2022,12,2022-12-01,North West,D1031,North Dealer 1,3,Gold,Online,Sports,77,51.42,3959.34,0.1035,409.85,3549.49
United Kingdom,2022,12,2022-12-01,North West,D1031,North Dealer 1,3,Gold,Wholesale,Beauty,112,17.49,1958.88,0.1334,261.38,1697.5
United Kingdom,2022,12,2022-12-01,North West,D1032,North Dealer 2,3,Standard,Online,Home & Garden,71,68.69,4876.99,0.0297,144.64,4732.35
United Kingdom,2022,12,2022-12-01,North West,D1032,North Dealer 2,3,Standard,Retail,Clothing,106,32.18,3411.08,0.0213,72.78,3338.3
United Kingdom,2022,12,2022-12-01,North West,D1033,North Dealer 3,2,Gold,Retail,Electronics,27,255.97,6911.19,0.081,559.88,6351.31
United Kingdom,2022,12,2022-12-01,North West,D1033,North Dealer 3,2,Gold,Online,Clothing,116,30.87,3580.92,0.1263,452.42,3128.5
United Kingdom,2022,12,2022-12-01,North West,D1033,North Dealer 3,2,Gold,Wholesale,Sports,54,55.36,2989.44,0.0872,260.62,2728.82
United Kingdom,2022,12,2022-12-01,North West,D1033,North Dealer 3,2,Gold,Online,Grocery,368,7.78,2863.04,0.072,206.09,2656.95
United Kingdom,2022,12,2022-12-01,North West,D1034,North Dealer 4,4,Standard,Online,Electronics,37,258.46,9563.02,0.0344,328.68,9234.34
United Kingdom,2022,12,2022-12-01,North West,D1034,North Dealer 4,4,Standard,Retail,Home & Garden,57,72.03,4105.71,0.0366,150.43,3955.28
United Kingdom,2022,12,2022-12-01,North West,D1035,North Dealer 5,5,Standard,Retail,Clothing,107,30.21,3232.47,0.0284,91.95,3140.52
United Kingdom,2022,12,2022-12-01,North West,D1035,North Dealer 5,5,Standard,Wholesale,Sports,50,51.74,2587.0,0.0233,60.17,2526.83
United Kingdom,2022,12,2022-12-01,North West,D1035,North Dealer 5,5,Standard,Online,Beauty,202,19.26,3890.52,0.0335,130.48,3760.04
United Kingdom,2022,12,2022-12-01,North East,D1036,North Dealer 1,3,Silver,Retail,Electronics,48,244.82,11751.36,0.0364,427.62,11323.74
United Kingdom,2022,12,2022-12-01,North East,D1036,North Dealer 1,3,Silver,Online,Clothing,71,32.09,2278.39,0.0547,124.58,2153.81
United Kingdom,2022,12,2022-12-01,North East,D1036,North Dealer 1,3,Silver,Retail,Grocery,518,7.9,4092.2,0.0304,124.51,3967.69
United Kingdom,2022,12,2022-12-01,North East,D1036,North Dealer 1,3,Silver,Online,Beauty,97,20.14,1953.58,0.0555,108.35,1845.23
United Kingdom,2022,12,2022-12-01,North East,D1037,North Dealer 2,3,Gold,Wholesale,Home & Garden,43,68.09,2927.87,0.0943,276.07,2651.8
United Kingdom,2022,12,2022-12-01,North East,D1037,North Dealer 2,3,Gold,Online,Beauty,160,19.24,3078.4,0.0769,236.83,2841.57
United Kingdom,2022,12,2022-12-01,North East,D1038,North Dealer 3,4,Silver,Retail,Electronics,29,261.23,7575.67,0.062,469.76,7105.91
United Kingdom,2022,12,2022-12-01,North East,D1038,North Dealer 3,4,Silver,Retail,Home & Garden,96,77.65,7454.4,0.0823,613.7,6840.7
United Kingdom,2022,12,2022-12-01,North East,D1038,North Dealer 3,4,Silver,Retail,Grocery,483,8.45,4081.35,0.0401,163.65,3917.7
United Kingdom,2022,12,2022-12-01,North East,D1038,North Dealer 3,4,Silver,Online,Beauty,103,20.04,2064.12,0.0554,114.44,1949.68
United Kingdom,2022,12,2022-12-01,North East,D1039,North Dealer 4,5,Gold,Retail,Electronics,35,248.97,8713.95,0.0973,847.63,7866.32
United Kingdom,2022,12,2022-12-01,North East,D1039,North Dealer 4,5,Gold,Retail,Home & Garden,38,75.77,2879.26,0.0878,252.67,2626.59
United Kingdom,2022,12,2022-12-01,North East,D1039,North Dealer 4,5,Gold,Retail,Clothing,66,32.95,2174.7,0.0878,190.91,1983.79
United Kingdom,2022,12,2022-12-01,North East,D1039,North Dealer 4,5,Gold,Online,Sports,86,50.53,4345.58,0.082,356.25,3989.33
United Kingdom,2022,12,2022-12-01,North East,D1039,North Dealer 4,5,Gold,Wholesale,Beauty,167,16.42,2742.14,0.0747,204.97,2537.17
United Kingdom,2022,12,2022-12-01,North East,D1040,North Dealer 5,4,Silver,Retail,Electronics,38,239.94,9117.72,0.0419,381.82,8735.9
United Kingdom,2022,12,2022-12-01,North East,D1040,North Dealer 5,4,Silver,Online,Home & Garden,69,73.18,5049.42,0.12,605.74,4443.68
United Kingdom,2022,12,2022-12-01,North East,D1040,North Dealer 5,4,Silver,Retail,Clothing,111,30.43,3377.73,0.1096,370.07,3007.66
United Kingdom,2022,12,2022-12-01,North East,D1040,North Dealer 5,4,Silver,Wholesale,Sports,103,52.2,5376.6,0.0353,189.97,5186.63
United Kingdom,2022,12,2022-12-01,North East,D1040,North Dealer 5,4,Silver,Online,Grocery,451,7.97,3594.47,0.0569,204.56,3389.91
United Kingdom,2022,12,2022-12-01,North East,D1040,North Dealer 5,4,Silver,Retail,Beauty,113,18.09,2044.17,0.0502,102.66,1941.51
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1041,Yorkshire Dealer 1,3,Silver,Retail,Electronics,43,274.42,11800.06,0.0555,654.9,11145.16
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1041,Yorkshire Dealer 1,3,Silver,Retail,Home & Garden,57,72.38,4125.66,0.119,490.9,3634.76
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1041,Yorkshire Dealer 1,3,Silver,Online,Clothing,89,32.44,2887.16,0.0436,125.92,2761.24
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1041,Yorkshire Dealer 1,3,Silver,Retail,Sports,97,52.19,5062.43,0.0454,230.02,4832.41
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1041,Yorkshire Dealer 1,3,Silver,Retail,Grocery,312,8.5,2652.0,0.0952,252.54,2399.46
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1041,Yorkshire Dealer 1,3,Silver,Online,Beauty,139,17.93,2492.27,0.045,112.13,2380.14
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1042,Yorkshire Dealer 2,4,Standard,Retail,Electronics,16,261.66,4186.56,0.0124,51.91,4134.65
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1042,Yorkshire Dealer 2,4,Standard,Online,Home & Garden,60,75.39,4523.4,0.0384,173.64,4349.76
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1042,Yorkshire Dealer 2,4,Standard,Retail,Clothing,83,30.78,2554.74,0.0512,130.69,2424.05
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1042,Yorkshire Dealer 2,4,Standard,Retail,Sports,68,54.59,3712.12,0.0352,130.77,3581.35
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1042,Yorkshire Dealer 2,4,Standard,Retail,Grocery,352,8.62,3034.24,0.0362,109.86,2924.38
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1043,Yorkshire Dealer 3,2,Standard,Wholesale,Clothing,80,28.53,2282.4,0.0356,81.24,2201.16
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1043,Yorkshire Dealer 3,2,Standard,Wholesale,Sports,60,54.52,3271.2,0.0186,60.7,3210.5
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1043,Yorkshire Dealer 3,2,Standard,Retail,Beauty,103,17.5,1802.5,0.0204,36.77,1765.73
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1044,Yorkshire Dealer 4,4,Silver,Online,Clothing,96,33.35,3201.6,0.057,182.45,3019.15
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1044,Yorkshire Dealer 4,4,Silver,Online,Beauty,98,17.69,1733.62,0.0548,94.95,1638.67
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Retail,Electronics,34,225.44,7664.96,0.0665,509.59,7155.37
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Online,Clothing,60,31.26,1875.6,0.0801,150.19,1725.41
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Wholesale,Sports,73,51.65,3770.45,0.0894,337.02,3433.43
United Kingdom,2022,12,2022-12-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Retail,Grocery,447,7.72,3450.84,0.0795,274.3,3176.54
United Kingdom,2022,12,2022-12-01,Scotland,D1046,Scotland Dealer 1,2,Gold,Wholesale,Electronics,24,222.75,5346.0,0.0783,418.85,4927.15
United Kingdom,2022,12,2022-12-01,Scotland,D1046,Scotland Dealer 1,2,Gold,Online,Clothing,110,29.78,3275.8,0.0703,230.19,3045.61
United Kingdom,2022,12,2022-12-01,Scotland,D1046,Scotland Dealer 1,2,Gold,Wholesale,Beauty,112,16.66,1865.92,0.0701,130.87,1735.05
United Kingdom,2022,12,2022-12-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Wholesale,Electronics,35,229.73,8040.55,0.0233,187.69,7852.86
United Kingdom,2022,12,2022-12-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Online,Home & Garden,43,63.53,2731.79,0.0214,58.51,2673.28
United Kingdom,2022,12,2022-12-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Online,Sports,58,60.73,3522.34,0.0301,105.98,3416.36
United Kingdom,2022,12,2022-12-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Retail,Grocery,514,8.48,4358.72,0.0165,71.97,4286.75
United Kingdom,2022,12,2022-12-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Retail,Electronics,40,248.21,9928.4,0.0857,851.35,9077.05
United Kingdom,2022,12,2022-12-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Wholesale,Home & Garden,64,62.02,3969.28,0.0205,81.52,3887.76
United Kingdom,2022,12,2022-12-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Retail,Sports,63,56.5,3559.5,0.0165,58.64,3500.86
United Kingdom,2022,12,2022-12-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Retail,Grocery,445,7.77,3457.65,0.0169,58.43,3399.22
United Kingdom,2022,12,2022-12-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Online,Beauty,122,18.71,2282.62,0.0159,36.34,2246.28
United Kingdom,2022,12,2022-12-01,Scotland,D1049,Scotland Dealer 4,4,Gold,Online,Home & Garden,74,76.22,5640.28,0.0893,503.9,5136.38
United Kingdom,2022,12,2022-12-01,Scotland,D1049,Scotland Dealer 4,4,Gold,Retail,Clothing,72,32.83,2363.76,0.0895,211.62,2152.14
United Kingdom,2022,12,2022-12-01,Scotland,D1049,Scotland Dealer 4,4,Gold,Wholesale,Sports,77,50.67,3901.59,0.0669,260.92,3640.67
United Kingdom,2022,12,2022-12-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Online,Electronics,34,238.93,8123.62,0.1545,1255.3,6868.32
United Kingdom,2022,12,2022-12-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Wholesale,Home & Garden,40,70.13,2805.2,0.0923,258.8,2546.4
United Kingdom,2022,12,2022-12-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Online,Clothing,116,31.24,3623.84,0.098,355.17,3268.67
United Kingdom,2022,12,2022-12-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Online,Sports,73,54.29,3963.17,0.1177,466.32,3496.85
United Kingdom,2022,12,2022-12-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Online,Grocery,568,8.07,4583.76,0.0932,427.3,4156.46
United Kingdom,2022,12,2022-12-01,Wales,D1051,Wales Dealer 1,5,Gold,Wholesale,Electronics,28,213.83,5987.24,0.101,604.51,5382.73
United Kingdom,2022,12,2022-12-01,Wales,D1051,Wales Dealer 1,5,Gold,Online,Home & Garden,88,74.94,6594.72,0.0943,621.72,5973.0
United Kingdom,2022,12,2022-12-01,Wales,D1051,Wales Dealer 1,5,Gold,Online,Sports,63,53.13,3347.19,0.0849,284.32,3062.87
United Kingdom,2022,12,2022-12-01,Wales,D1051,Wales Dealer 1,5,Gold,Retail,Beauty,179,18.86,3375.94,0.094,317.33,3058.61
United Kingdom,2022,12,2022-12-01,Wales,D1052,Wales Dealer 2,4,Gold,Online,Electronics,44,251.1,11048.4,0.0846,935.05,10113.35
